No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter 
9268,694.630675,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5329148 Ack=154441 Win=2417 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9269,694.630747,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154441 Ack=5330508 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9270,694.768894,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=109864 Ack=362233 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9271,694.831729,202.70.54.17,172.20.10.7,TCP,1090,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=5346828 Ack=154441 Win=2417 Len=1036 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
9272,694.831867,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9269#1] 49478  >  80 [ACK] Seq=154441 Ack=5330508 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9273,694.882787,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5330508 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9274,694.882963,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5331868 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9275,695.270972,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5331868 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9276,695.271116,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5333228 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9277,695.317711,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5333228 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9278,695.317848,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5334588 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9279,696.016002,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5334588 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9280,696.016155,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5335948 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9281,696.058012,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5335948 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9282,696.058144,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5337308 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9283,696.059982,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5337308 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9284,696.060117,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5338668 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9285,696.061447,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5338668 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9286,696.061578,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5340028 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9287,696.098012,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5341388 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9288,696.098144,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 9286#1] 49478  >  80 [ACK] Seq=154441 Ack=5340028 Win=260 Len=0 SLE=5341388 SRE=5342748 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9289,697.359774,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5340028 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9290,697.359931,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5342748 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9291,697.403464,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5342748 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9292,697.403598,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5344108 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9293,697.407146,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5344108 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9294,697.407228,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=154441 Ack=5345468 Win=260 Len=0 SLE=5346828 SRE=5347864,,,,,,,,,,,,,,,,,,,
9295,697.407453,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5345468 Ack=154441 Win=2417 Len=1360,,,,,,,,,,,,,,,,,,,
9296,697.407523,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154441 Ack=5347864 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9297,697.410625,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9298,697.485315,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
9299,697.486983,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831772&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9300,697.552551,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5347864 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9301,697.553132,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5349224 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9302,697.553255,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154881 Ack=5350584 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9303,697.561107,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=5351944 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9304,697.561107,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=5350584 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9305,697.561245,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9302#1] 49478  >  80 [ACK] Seq=154881 Ack=5350584 Win=260 Len=0 SLE=5351944 SRE=5353304,,,,,,,,,,,,,,,,,,,
9306,697.561466,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154881 Ack=5353304 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9307,697.685012,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=110177 Ack=363265 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
9308,697.912068,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5353304 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9309,698.112043,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154881 Ack=5354664 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9310,698.202972,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5354664 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9311,698.204415,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5356024 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9312,698.204539,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154881 Ack=5357384 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9313,698.215092,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5357384 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9314,698.422033,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154881 Ack=5358744 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9315,699.053981,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5358744 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9316,699.254119,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154881 Ack=5360104 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9317,699.303989,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5360104 Ack=154881 Win=2421 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9318,699.303989,202.70.54.17,172.20.10.7,HTTP,1048,HTTP/1.1 206 Partial Content ,,,,,,,,,,,,,,,,,,,
9319,699.304162,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=154881 Ack=5362458 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9320,699.309487,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9321,699.38445,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
9322,699.386139,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831772&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9323,699.43566,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
9324,699.435796,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9319#1] 49478  >  80 [ACK] Seq=155321 Ack=5362458 Win=260 Len=0 SLE=5363818 SRE=5365178,,,,,,,,,,,,,,,,,,,
9325,699.436278,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=5362458 Ack=155321 Win=2426 Len=1360,,,,,,,,,,,,,,,,,,,
9326,699.436421,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155321 Ack=5365178 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9327,699.439003,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
9328,699.440445,202.70.54.17,172.20.10.7,HTTP,1414,Continuation,,,,,,,,,,,,,,,,,,,
9329,699.440533,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155321 Ack=5367898 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9330,699.584085,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=110490 Ack=364297 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9331,699.620533,202.70.54.17,172.20.10.7,HTTP,1128,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
9332,699.620662,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9329#1] 49478  >  80 [ACK] Seq=155321 Ack=5367898 Win=260 Len=0 SLE=5371978 SRE=5373052,,,,,,,,,,,,,,,,,,,
9333,699.954882,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5367898 Ack=155321 Win=2426 Len=1360,,,,,,,,,,,,,,,,,,,
9334,699.955032,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=155321 Ack=5369258 Win=260 Len=0 SLE=5371978 SRE=5373052,,,,,,,,,,,,,,,,,,,
9335,699.999775,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5369258 Ack=155321 Win=2426 Len=1360,,,,,,,,,,,,,,,,,,,
9336,699.999906,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=155321 Ack=5370618 Win=260 Len=0 SLE=5371978 SRE=5373052,,,,,,,,,,,,,,,,,,,
9337,700.622351,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5370618 Ack=155321 Win=2426 Len=1360,,,,,,,,,,,,,,,,,,,
9338,700.62251,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155321 Ack=5373052 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9340,701.627651,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9341,701.760502,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
9342,701.761496,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831772&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9343,701.812542,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=5374412 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9344,701.812685,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9338#1] 49478  >  80 [ACK] Seq=155761 Ack=5373052 Win=260 Len=0 SLE=5374412 SRE=5375772,,,,,,,,,,,,,,,,,,,
9345,701.815353,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=5377132 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9346,701.815482,172.20.10.7,202.70.54.17,TCP,74,[TCP Dup ACK 9338#2] 49478  >  80 [ACK] Seq=155761 Ack=5373052 Win=260 Len=0 SLE=5377132 SRE=5378492 SLE=5374412 SRE=5375772,,,,,,,,,,,,,,,,,,,
9347,701.818331,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=5375772 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9348,701.818388,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9338#3] 49478  >  80 [ACK] Seq=155761 Ack=5373052 Win=260 Len=0 SLE=5374412 SRE=5378492,,,,,,,,,,,,,,,,,,,
9349,701.822474,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5378492 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9350,701.822586,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9338#4] 49478  >  80 [ACK] Seq=155761 Ack=5373052 Win=260 Len=0 SLE=5374412 SRE=5379852,,,,,,,,,,,,,,,,,,,
9351,701.824703,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=5373052 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9352,701.824863,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155761 Ack=5379852 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9353,701.835335,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=5381212 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9354,701.835466,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9352#1] 49478  >  80 [ACK] Seq=155761 Ack=5379852 Win=260 Len=0 SLE=5381212 SRE=5382572,,,,,,,,,,,,,,,,,,,
9355,701.838297,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5382572 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9356,701.838351,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9352#2] 49478  >  80 [ACK] Seq=155761 Ack=5379852 Win=260 Len=0 SLE=5381212 SRE=5383932,,,,,,,,,,,,,,,,,,,
9357,701.841335,202.70.54.17,172.20.10.7,TCP,1414,[TCP Fast Retransmission] 80  >  49478 [ACK] Seq=5379852 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9358,701.841419,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155761 Ack=5383932 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9359,701.841686,202.70.54.17,172.20.10.7,TCP,1414,[TCP Previous segment not captured] 80  >  49478 [ACK] Seq=5385292 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9360,701.841805,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9358#1] 49478  >  80 [ACK] Seq=155761 Ack=5383932 Win=260 Len=0 SLE=5385292 SRE=5386652,,,,,,,,,,,,,,,,,,,
9361,701.844473,202.70.54.17,172.20.10.7,TCP,1414,[TCP Out-Of-Order] 80  >  49478 [ACK] Seq=5383932 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9362,701.844576,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155761 Ack=5386652 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9363,701.960218,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=110803 Ack=365329 Win=256 Len=0,,,,,,,,,,,,,,,,,,,
9364,702.093352,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5386652 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9365,702.293275,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155761 Ack=5388012 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9366,702.338671,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5388012 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9367,702.341504,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5389372 Ack=155761 Win=2430 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9368,702.341627,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155761 Ack=5390732 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9369,702.376311,202.70.54.17,172.20.10.7,TCP,777,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=5393452 Ack=155761 Win=2430 Len=723 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
9370,702.37644,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9368#1] 49478  >  80 [ACK] Seq=155761 Ack=5390732 Win=260 Len=0 SLE=5393452 SRE=5394175,,,,,,,,,,,,,,,,,,,
9371,703.064823,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5390732 Ack=155761 Win=2430 Len=1360,,,,,,,,,,,,,,,,,,,
9372,703.064965,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=155761 Ack=5392092 Win=260 Len=0 SLE=5393452 SRE=5394175,,,,,,,,,,,,,,,,,,,
9373,703.11329,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5392092 Ack=155761 Win=2430 Len=1360,,,,,,,,,,,,,,,,,,,
9374,703.113448,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=155761 Ack=5394175 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9375,703.123936,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9376,703.185357,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
9377,703.186441,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831834&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9378,703.249307,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5394175 Ack=156201 Win=2434 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9379,703.252027,202.70.54.17,172.20.10.7,TCP,1414,80  >  49478 [ACK] Seq=5395535 Ack=156201 Win=2434 Len=1360 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,
9380,703.252155,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=156201 Ack=5396895 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9381,703.385288,172.20.10.7,74.125.130.138,TCP,54,49477  >  80 [ACK] Seq=111116 Ack=366361 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9382,703.452587,202.70.54.17,172.20.10.7,TCP,935,"[TCP Previous segment not captured] 80  >  49478 [PSH, ACK] Seq=5405055 Ack=156201 Win=2434 Len=881 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,
9383,703.452716,172.20.10.7,202.70.54.17,TCP,66,[TCP Dup ACK 9380#1] 49478  >  80 [ACK] Seq=156201 Ack=5396895 Win=260 Len=0 SLE=5405055 SRE=5405936,,,,,,,,,,,,,,,,,,,
9384,703.504589,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5396895 Ack=156201 Win=2434 Len=1360,,,,,,,,,,,,,,,,,,,
9385,703.504743,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=156201 Ack=5398255 Win=260 Len=0 SLE=5405055 SRE=5405936,,,,,,,,,,,,,,,,,,,
9386,703.907334,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5398255 Ack=156201 Win=2434 Len=1360,,,,,,,,,,,,,,,,,,,
9387,703.907476,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=156201 Ack=5399615 Win=260 Len=0 SLE=5405055 SRE=5405936,,,,,,,,,,,,,,,,,,,
9388,703.959026,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5399615 Ack=156201 Win=2434 Len=1360,,,,,,,,,,,,,,,,,,,
9389,703.959162,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=156201 Ack=5400975 Win=260 Len=0 SLE=5405055 SRE=5405936,,,,,,,,,,,,,,,,,,,
9390,704.609352,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5400975 Ack=156201 Win=2434 Len=1360,,,,,,,,,,,,,,,,,,,
9391,704.609492,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=156201 Ack=5402335 Win=260 Len=0 SLE=5405055 SRE=5405936,,,,,,,,,,,,,,,,,,,
9392,704.659352,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5402335 Ack=156201 Win=2434 Len=1360,,,,,,,,,,,,,,,,,,,
9393,704.659482,172.20.10.7,202.70.54.17,TCP,66,49478  >  80 [ACK] Seq=156201 Ack=5403695 Win=260 Len=0 SLE=5405055 SRE=5405936,,,,,,,,,,,,,,,,,,,
9394,704.662292,202.70.54.17,172.20.10.7,TCP,1414,[TCP Retransmission] 80  >  49478 [ACK] Seq=5403695 Ack=156201 Win=2434 Len=1360,,,,,,,,,,,,,,,,,,,
9395,704.662406,172.20.10.7,202.70.54.17,TCP,54,49478  >  80 [ACK] Seq=156201 Ack=5405936 Win=260 Len=0,,,,,,,,,,,,,,,,,,,
9396,705.668543,172.20.10.7,74.125.130.138,HTTP,367,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9397,705.784857,74.125.130.138,172.20.10.7,HTTP,1086,HTTP/1.1 302 Found  (text/html),,,,,,,,,,,,,,,,,,,
9398,705.788234,172.20.10.7,202.70.54.17,HTTP,494,GET /edgedl/release2/chrome_component/IPe0DW--vyzNNx0NkxLNjw_32.0.0.433/AKz8Q2rhuXOOMWYXiBLhv-g?cms_redirect=yes&mh=87&mip=115.178.212.69&mm=28&mn=sn-nh5gu-jb3z&ms=nvh&mt=1601831834&mv=m&mvi=6&pl=24&shardbypass=yes HTTP/1.1 ,,,,,,,,,,,,,,,,,,,
9399,705.848396,202.70.54.17,172.20.10.7,HTTP,1414,[TCP Previous segment not captured] Continuation,,,,,,,,,,,,,,,,,,,
